row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
20602,4638,1752,5.0,471,positive,4,3.903957967850147,"{""strongly negative"": 0.000304, ""negative"": 0.003151, ""negative or neutral"": 0.10243, ""positive"": 0.880515, ""strongly positive"": 0.013601}",0.000304,0.003151,0.10243,0.880515,0.013601
20603,1271,1259,5.0,433,negative or neutral,3,3.389118803432212,"{""strongly negative"": 0.00049, ""negative"": 0.010355, ""negative or neutral"": 0.590024, ""positive"": 0.397809, ""strongly positive"": 0.001322}",0.00049,0.010355,0.590024,0.397809,0.001322
20604,2569,885,4.0,294,positive,4,3.770178091232083,"{""strongly negative"": 0.000237, ""negative"": 0.003194, ""negative or neutral"": 0.225288, ""positive"": 0.768714, ""strongly positive"": 0.002566}",0.000237,0.003194,0.225288,0.768714,0.002566
20605,3757,2747,4.0,230,positive,4,3.886566519300686,"{""strongly negative"": 0.000208, ""negative"": 0.001118, ""negative or neutral"": 0.113271, ""positive"": 0.882707, ""strongly positive"": 0.002697}",0.000208,0.001118,0.113271,0.882707,0.002697
20606,564,3206,4.0,324,positive,4,3.559720861434471,"{""strongly negative"": 0.000304, ""negative"": 0.005906, ""negative or neutral"": 0.429007, ""positive"": 0.563332, ""strongly positive"": 0.001451}",0.000304,0.005906,0.429007,0.563332,0.001451
20607,1979,1475,5.0,231,positive,4,3.8620152156508993,"{""strongly negative"": 0.0003, ""negative"": 0.003156, ""negative or neutral"": 0.136269, ""positive"": 0.854778, ""strongly positive"": 0.005497}",0.0003,0.003156,0.136269,0.854778,0.005497
20608,1123,1500,1.0,64,negative,2,2.08742899025674,"{""strongly negative"": 0.00437, ""negative"": 0.90821, ""negative or neutral"": 0.083428, ""positive"": 0.003606, ""strongly positive"": 0.000387}",0.00437,0.90821,0.083428,0.003606,0.000387
20609,4973,3193,5.0,271,positive,4,4.049876408709679,"{""strongly negative"": 0.000548, ""negative"": 0.001879, ""negative or neutral"": 0.01721, ""positive"": 0.907878, ""strongly positive"": 0.072486}",0.000548,0.001879,0.01721,0.907878,0.072486
20610,3803,829,3.0,288,negative or neutral,3,2.832877825945616,"{""strongly negative"": 0.004719, ""negative"": 0.339146, ""negative or neutral"": 0.477073, ""positive"": 0.176662, ""strongly positive"": 0.0024}",0.004719,0.339146,0.477073,0.176662,0.0024
20611,4659,615,1.0,346,negative,2,2.217926946701482,"{""strongly negative"": 0.004079, ""negative"": 0.791753, ""negative or neutral"": 0.186713, ""positive"": 0.017073, ""strongly positive"": 0.000382}",0.004079,0.791753,0.186713,0.017073,0.000382
20612,3264,3150,4.0,124,positive,4,3.886394811328501,"{""strongly negative"": 0.000303, ""negative"": 0.004008, ""negative or neutral"": 0.108961, ""positive"": 0.882447, ""strongly positive"": 0.004281}",0.000303,0.004008,0.108961,0.882447,0.004281
20613,4686,816,4.0,248,positive,4,3.9891663971357048,"{""strongly negative"": 0.00033, ""negative"": 0.002733, ""negative or neutral"": 0.035333, ""positive"": 0.930646, ""strongly positive"": 0.030957}",0.00033,0.002733,0.035333,0.930646,0.030957
20614,3012,1753,2.0,186,negative,2,2.7131558016408235,"{""strongly negative"": 0.006205, ""negative"": 0.434764, ""negative or neutral"": 0.401868, ""positive"": 0.153996, ""strongly positive"": 0.003167}",0.006205,0.434764,0.401868,0.153996,0.003167
20615,4167,2817,5.0,51,negative,2,2.502414762508124,"{""strongly negative"": 0.000954, ""negative"": 0.532513, ""negative or neutral"": 0.430265, ""positive"": 0.035701, ""strongly positive"": 0.000567}",0.000954,0.532513,0.430265,0.035701,0.000567
20616,3094,310,4.0,69,positive,4,4.198013573070057,"{""strongly negative"": 0.00127, ""negative"": 0.002879, ""negative or neutral"": 0.011534, ""positive"": 0.765201, ""strongly positive"": 0.219116}",0.00127,0.002879,0.011534,0.765201,0.219116
20617,3269,788,2.0,102,negative,2,2.0267929756082594,"{""strongly negative"": 0.040202, ""negative"": 0.897275, ""negative or neutral"": 0.058596, ""positive"": 0.00338, ""strongly positive"": 0.000546}",0.040202,0.897275,0.058596,0.00338,0.000546
20618,4436,1928,5.0,442,negative or neutral,3,3.3871508767770138,"{""strongly negative"": 0.000377, ""negative"": 0.013798, ""negative or neutral"": 0.584929, ""positive"": 0.400087, ""strongly positive"": 0.000808}",0.000377,0.013798,0.584929,0.400087,0.000808
20619,632,2164,4.0,129,positive,4,3.755516324366909,"{""strongly negative"": 0.000494, ""negative"": 0.009246, ""negative or neutral"": 0.227457, ""positive"": 0.759857, ""strongly positive"": 0.002946}",0.000494,0.009246,0.227457,0.759857,0.002946
20620,2543,976,5.0,47,positive,4,4.4644157551229,"{""strongly negative"": 0.002065, ""negative"": 0.003708, ""negative or neutral"": 0.008437, ""positive"": 0.499326, ""strongly positive"": 0.486464}",0.002065,0.003708,0.008437,0.499326,0.486464
20621,1589,552,4.0,315,positive,4,3.970046107075177,"{""strongly negative"": 0.000263, ""negative"": 0.00109, ""negative or neutral"": 0.03913, ""positive"": 0.947374, ""strongly positive"": 0.012144}",0.000263,0.00109,0.03913,0.947374,0.012144
20622,2657,723,5.0,30,positive,4,4.051645818835823,"{""strongly negative"": 0.000287, ""negative"": 0.000641, ""negative or neutral"": 0.010988, ""positive"": 0.923308, ""strongly positive"": 0.064776}",0.000287,0.000641,0.010988,0.923308,0.064776
20623,4519,929,5.0,152,positive,4,3.97971404591226,"{""strongly negative"": 0.000419, ""negative"": 0.002417, ""negative or neutral"": 0.033306, ""positive"": 0.944747, ""strongly positive"": 0.019111}",0.000419,0.002417,0.033306,0.944747,0.019111
20624,2301,1422,5.0,95,strongly positive,5,4.6376388320932165,"{""strongly negative"": 0.001269, ""negative"": 0.001276, ""negative or neutral"": 0.003856, ""positive"": 0.345742, ""strongly positive"": 0.647856}",0.001269,0.001276,0.003856,0.345742,0.647856
20625,2752,283,5.0,80,positive,4,4.155743588577025,"{""strongly negative"": 0.001536, ""negative"": 0.003497, ""negative or neutral"": 0.023401, ""positive"": 0.780819, ""strongly positive"": 0.190747}",0.001536,0.003497,0.023401,0.780819,0.190747
20626,2369,306,5.0,134,positive,4,3.9945703676785342,"{""strongly negative"": 0.00033, ""negative"": 0.002172, ""negative or neutral"": 0.032036, ""positive"": 0.933521, ""strongly positive"": 0.031941}",0.00033,0.002172,0.032036,0.933521,0.031941
20627,5294,2671,5.0,37,positive,4,3.908870339393616,"{""strongly negative"": 0.000295, ""negative"": 0.001969, ""negative or neutral"": 0.089962, ""positive"": 0.904117, ""strongly positive"": 0.003656}",0.000295,0.001969,0.089962,0.904117,0.003656
20628,727,1853,5.0,158,positive,4,4.222295995336026,"{""strongly negative"": 0.001046, ""negative"": 0.005626, ""negative or neutral"": 0.020807, ""positive"": 0.715028, ""strongly positive"": 0.257493}",0.001046,0.005626,0.020807,0.715028,0.257493
20629,3297,18,4.0,141,positive,4,3.840480693470454,"{""strongly negative"": 0.000441, ""negative"": 0.008109, ""negative or neutral"": 0.147373, ""positive"": 0.838682, ""strongly positive"": 0.005395}",0.000441,0.008109,0.147373,0.838682,0.005395
20630,3907,719,5.0,157,negative or neutral,3,3.470825749944197,"{""strongly negative"": 0.000308, ""negative"": 0.020058, ""negative or neutral"": 0.489869, ""positive"": 0.488029, ""strongly positive"": 0.001736}",0.000308,0.020058,0.489869,0.488029,0.001736
20631,4231,3552,4.0,233,positive,4,3.668538595782593,"{""strongly negative"": 0.000207, ""negative"": 0.0075, ""negative or neutral"": 0.317004, ""positive"": 0.674124, ""strongly positive"": 0.001165}",0.000207,0.0075,0.317004,0.674124,0.001165
20632,651,2662,5.0,46,positive,4,4.26463633554522,"{""strongly negative"": 0.001482, ""negative"": 0.004949, ""negative or neutral"": 0.02234, ""positive"": 0.669911, ""strongly positive"": 0.301319}",0.001482,0.004949,0.02234,0.669911,0.301319
20633,420,3308,5.0,62,positive,4,4.204913288529497,"{""strongly negative"": 0.000573, ""negative"": 0.000774, ""negative or neutral"": 0.005839, ""positive"": 0.778792, ""strongly positive"": 0.214021}",0.000573,0.000774,0.005839,0.778792,0.214021
20634,5314,2415,4.0,14,positive,4,4.178763560252264,"{""strongly negative"": 0.001107, ""negative"": 0.002143, ""negative or neutral"": 0.011824, ""positive"": 0.786731, ""strongly positive"": 0.198194}",0.001107,0.002143,0.011824,0.786731,0.198194
20635,4936,2585,4.0,310,positive,4,3.5683412060607225,"{""strongly negative"": 0.000322, ""negative"": 0.01196, ""negative or neutral"": 0.408128, ""positive"": 0.578235, ""strongly positive"": 0.001355}",0.000322,0.01196,0.408128,0.578235,0.001355
20636,4052,2276,3.0,95,negative,2,2.2765801097266376,"{""strongly negative"": 0.005321, ""negative"": 0.746119, ""negative or neutral"": 0.21652, ""positive"": 0.030742, ""strongly positive"": 0.001299}",0.005321,0.746119,0.21652,0.030742,0.001299
20637,908,970,5.0,45,positive,4,4.38819517812226,"{""strongly negative"": 0.001653, ""negative"": 0.002003, ""negative or neutral"": 0.007541, ""positive"": 0.584102, ""strongly positive"": 0.404701}",0.001653,0.002003,0.007541,0.584102,0.404701
20638,1678,490,4.0,56,positive,4,3.929876931011677,"{""strongly negative"": 0.000631, ""negative"": 0.006131, ""negative or neutral"": 0.075314, ""positive"": 0.89858, ""strongly positive"": 0.019345}",0.000631,0.006131,0.075314,0.89858,0.019345
20639,3477,403,3.0,277,positive,4,3.7638249379233457,"{""strongly negative"": 0.000298, ""negative"": 0.005383, ""negative or neutral"": 0.22794, ""positive"": 0.762955, ""strongly positive"": 0.003425}",0.000298,0.005383,0.22794,0.762955,0.003425
20640,2892,2185,5.0,21,negative or neutral,3,3.052913790947059,"{""strongly negative"": 7.2e-05, ""negative"": 0.001088, ""negative or neutral"": 0.944843, ""positive"": 0.053848, ""strongly positive"": 0.000149}",7.2e-05,0.001088,0.944843,0.053848,0.000149
20641,1797,2429,4.0,126,negative or neutral,3,2.635536283312831,"{""strongly negative"": 0.001278, ""negative"": 0.43368, ""negative or neutral"": 0.494011, ""positive"": 0.070287, ""strongly positive"": 0.000743}",0.001278,0.43368,0.494011,0.070287,0.000743
20642,897,631,1.0,158,negative,2,2.1404927764087915,"{""strongly negative"": 0.010067, ""negative"": 0.849946, ""negative or neutral"": 0.130163, ""positive"": 0.009077, ""strongly positive"": 0.000747}",0.010067,0.849946,0.130163,0.009077,0.000747
20643,2331,875,2.0,35,negative or neutral,3,2.740309194196016,"{""strongly negative"": 0.004897, ""negative"": 0.406612, ""negative or neutral"": 0.434545, ""positive"": 0.151176, ""strongly positive"": 0.002769}",0.004897,0.406612,0.434545,0.151176,0.002769
20644,2607,1358,5.0,507,positive,4,3.948798663477646,"{""strongly negative"": 0.000112, ""negative"": 0.000791, ""negative or neutral"": 0.054767, ""positive"": 0.938846, ""strongly positive"": 0.005484}",0.000112,0.000791,0.054767,0.938846,0.005484
20645,1554,2321,5.0,243,positive,4,3.949329570328701,"{""strongly negative"": 0.0002, ""negative"": 0.001745, ""negative or neutral"": 0.054329, ""positive"": 0.935976, ""strongly positive"": 0.007749}",0.0002,0.001745,0.054329,0.935976,0.007749
20646,541,2564,4.0,141,positive,4,3.932508330530254,"{""strongly negative"": 0.000151, ""negative"": 0.002546, ""negative or neutral"": 0.06688, ""positive"": 0.925489, ""strongly positive"": 0.004934}",0.000151,0.002546,0.06688,0.925489,0.004934
20647,3839,1800,5.0,20,positive,4,3.97943779383786,"{""strongly negative"": 0.000181, ""negative"": 0.000873, ""negative or neutral"": 0.027457, ""positive"": 0.962303, ""strongly positive"": 0.009186}",0.000181,0.000873,0.027457,0.962303,0.009186
20648,502,2129,4.0,90,positive,4,3.737300511376816,"{""strongly negative"": 0.000184, ""negative"": 0.006821, ""negative or neutral"": 0.251207, ""positive"": 0.739088, ""strongly positive"": 0.002701}",0.000184,0.006821,0.251207,0.739088,0.002701
20649,3747,2808,4.0,27,strongly positive,5,4.769962509977631,"{""strongly negative"": 0.001485, ""negative"": 0.001385, ""negative or neutral"": 0.003683, ""positive"": 0.212579, ""strongly positive"": 0.780869}",0.001485,0.001385,0.003683,0.212579,0.780869
20650,2112,1787,5.0,168,positive,4,4.054003886441933,"{""strongly negative"": 0.000456, ""negative"": 0.00182, ""negative or neutral"": 0.01665, ""positive"": 0.905409, ""strongly positive"": 0.075664}",0.000456,0.00182,0.01665,0.905409,0.075664
20651,3344,2968,5.0,7,strongly positive,5,4.512223691446707,"{""strongly negative"": 0.002276, ""negative"": 0.002617, ""negative or neutral"": 0.007178, ""positive"": 0.456466, ""strongly positive"": 0.531463}",0.002276,0.002617,0.007178,0.456466,0.531463
20652,1178,149,1.0,195,negative or neutral,3,3.342040712130256,"{""strongly negative"": 0.000891, ""negative"": 0.054276, ""negative or neutral"": 0.54818, ""positive"": 0.395206, ""strongly positive"": 0.001447}",0.000891,0.054276,0.54818,0.395206,0.001447
20653,2217,3298,3.0,26,positive,4,3.908132721830043,"{""strongly negative"": 0.0002, ""negative"": 0.001185, ""negative or neutral"": 0.092645, ""positive"": 0.902223, ""strongly positive"": 0.003747}",0.0002,0.001185,0.092645,0.902223,0.003747
20654,2119,965,5.0,155,positive,4,3.954481357941404,"{""strongly negative"": 0.000629, ""negative"": 0.006219, ""negative or neutral"": 0.066196, ""positive"": 0.891955, ""strongly positive"": 0.035001}",0.000629,0.006219,0.066196,0.891955,0.035001
20655,2573,1069,5.0,736,negative or neutral,3,3.3766950952704065,"{""strongly negative"": 0.000442, ""negative"": 0.010511, ""negative or neutral"": 0.60238, ""positive"": 0.385246, ""strongly positive"": 0.001422}",0.000442,0.010511,0.60238,0.385246,0.001422
20656,3835,1435,5.0,104,negative or neutral,3,3.358543364505749,"{""strongly negative"": 0.000294, ""negative"": 0.01957, ""negative or neutral"": 0.602881, ""positive"": 0.37581, ""strongly positive"": 0.001445}",0.000294,0.01957,0.602881,0.37581,0.001445
20657,2375,2682,3.0,404,negative or neutral,3,3.300831701984862,"{""strongly negative"": 0.000353, ""negative"": 0.012364, ""negative or neutral"": 0.674129, ""positive"": 0.312407, ""strongly positive"": 0.000748}",0.000353,0.012364,0.674129,0.312407,0.000748
20658,532,3475,5.0,250,positive,4,3.80207398004859,"{""strongly negative"": 0.000107, ""negative"": 0.002585, ""negative or neutral"": 0.194101, ""positive"": 0.801539, ""strongly positive"": 0.001667}",0.000107,0.002585,0.194101,0.801539,0.001667
20659,200,1853,5.0,57,positive,4,3.9359311937587336,"{""strongly negative"": 0.000508, ""negative"": 0.005514, ""negative or neutral"": 0.065186, ""positive"": 0.915124, ""strongly positive"": 0.013668}",0.000508,0.005514,0.065186,0.915124,0.013668
20660,5434,897,1.0,297,negative,2,2.268452717049513,"{""strongly negative"": 0.001915, ""negative"": 0.738717, ""negative or neutral"": 0.248798, ""positive"": 0.010142, ""strongly positive"": 0.000429}",0.001915,0.738717,0.248798,0.010142,0.000429
20661,3958,3203,3.0,217,positive,4,3.908663000620436,"{""strongly negative"": 0.000282, ""negative"": 0.00333, ""negative or neutral"": 0.086854, ""positive"": 0.90651, ""strongly positive"": 0.003024}",0.000282,0.00333,0.086854,0.90651,0.003024
20662,1230,3368,5.0,54,positive,4,4.007683492702199,"{""strongly negative"": 0.000458, ""negative"": 0.001869, ""negative or neutral"": 0.024727, ""positive"": 0.935424, ""strongly positive"": 0.037522}",0.000458,0.001869,0.024727,0.935424,0.037522
20663,5248,2038,4.0,355,negative or neutral,3,3.467370579848648,"{""strongly negative"": 0.000232, ""negative"": 0.009169, ""negative or neutral"": 0.514451, ""positive"": 0.475293, ""strongly positive"": 0.000855}",0.000232,0.009169,0.514451,0.475293,0.000855
20664,206,810,5.0,949,positive,4,3.854875989520224,"{""strongly negative"": 0.00013, ""negative"": 0.002106, ""negative or neutral"": 0.143931, ""positive"": 0.850425, ""strongly positive"": 0.003409}",0.00013,0.002106,0.143931,0.850425,0.003409
20665,4921,3234,5.0,38,positive,4,3.974733219452901,"{""strongly negative"": 0.000202, ""negative"": 0.000811, ""negative or neutral"": 0.03518, ""positive"": 0.951668, ""strongly positive"": 0.01214}",0.000202,0.000811,0.03518,0.951668,0.01214
20666,1805,1347,5.0,425,positive,4,3.80978702865832,"{""strongly negative"": 0.000174, ""negative"": 0.002655, ""negative or neutral"": 0.186148, ""positive"": 0.809256, ""strongly positive"": 0.001767}",0.000174,0.002655,0.186148,0.809256,0.001767
20667,5090,722,4.0,63,positive,4,3.619918280048296,"{""strongly negative"": 0.001078, ""negative"": 0.039497, ""negative or neutral"": 0.302398, ""positive"": 0.652483, ""strongly positive"": 0.004544}",0.001078,0.039497,0.302398,0.652483,0.004544
20668,151,1207,5.0,63,positive,4,3.951794104388682,"{""strongly negative"": 0.000452, ""negative"": 0.002886, ""negative or neutral"": 0.060022, ""positive"": 0.917698, ""strongly positive"": 0.018942}",0.000452,0.002886,0.060022,0.917698,0.018942
20669,5186,2291,5.0,239,positive,4,4.055945607658941,"{""strongly negative"": 0.000693, ""negative"": 0.003491, ""negative or neutral"": 0.028414, ""positive"": 0.873981, ""strongly positive"": 0.093421}",0.000693,0.003491,0.028414,0.873981,0.093421
20670,4731,687,5.0,66,positive,4,3.9482891822699457,"{""strongly negative"": 0.000657, ""negative"": 0.006493, ""negative or neutral"": 0.056399, ""positive"": 0.916802, ""strongly positive"": 0.019647}",0.000657,0.006493,0.056399,0.916802,0.019647
20671,1512,2678,5.0,82,positive,4,4.056823086430086,"{""strongly negative"": 0.000403, ""negative"": 0.001701, ""negative or neutral"": 0.02176, ""positive"": 0.89294, ""strongly positive"": 0.083195}",0.000403,0.001701,0.02176,0.89294,0.083195
20672,1377,587,3.0,70,negative or neutral,3,3.2068575775483623,"{""strongly negative"": 0.000812, ""negative"": 0.060228, ""negative or neutral"": 0.671512, ""positive"": 0.266189, ""strongly positive"": 0.00126}",0.000812,0.060228,0.671512,0.266189,0.00126
