row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
13412,3331,378,5.0,109,negative or neutral,3,3.0897015776718035,"{""strongly negative"": 0.000147, ""negative"": 0.028895, ""negative or neutral"": 0.852419, ""positive"": 0.118189, ""strongly positive"": 0.00035}",0.000147,0.028895,0.852419,0.118189,0.00035
13413,4202,672,1.0,67,negative,2,2.1718210751278093,"{""strongly negative"": 0.002498, ""negative"": 0.828929, ""negative or neutral"": 0.163058, ""positive"": 0.005281, ""strongly positive"": 0.000233}",0.002498,0.828929,0.163058,0.005281,0.000233
13414,3591,1154,5.0,24,positive,4,4.041173051722581,"{""strongly negative"": 0.000338, ""negative"": 0.000618, ""negative or neutral"": 0.012943, ""positive"": 0.929733, ""strongly positive"": 0.056368}",0.000338,0.000618,0.012943,0.929733,0.056368
13415,632,1202,4.0,163,negative or neutral,3,2.760568796249572,"{""strongly negative"": 0.001366, ""negative"": 0.301735, ""negative or neutral"": 0.632386, ""positive"": 0.063991, ""strongly positive"": 0.000523}",0.001366,0.301735,0.632386,0.063991,0.000523
13416,4258,1395,5.0,206,positive,4,3.635411883238703,"{""strongly negative"": 0.000283, ""negative"": 0.005211, ""negative or neutral"": 0.354637, ""positive"": 0.638551, ""strongly positive"": 0.001318}",0.000283,0.005211,0.354637,0.638551,0.001318
13417,2268,1067,5.0,22,positive,4,4.091784248128533,"{""strongly negative"": 0.000845, ""negative"": 0.001958, ""negative or neutral"": 0.011265, ""positive"": 0.876433, ""strongly positive"": 0.1095}",0.000845,0.001958,0.011265,0.876433,0.1095
13418,1219,1551,5.0,42,positive,4,4.200795333366841,"{""strongly negative"": 0.001148, ""negative"": 0.002383, ""negative or neutral"": 0.012282, ""positive"": 0.762898, ""strongly positive"": 0.221288}",0.001148,0.002383,0.012282,0.762898,0.221288
13419,3936,974,3.0,94,positive,4,3.7975037035357673,"{""strongly negative"": 0.000325, ""negative"": 0.007156, ""negative or neutral"": 0.190476, ""positive"": 0.798777, ""strongly positive"": 0.003266}",0.000325,0.007156,0.190476,0.798777,0.003266
13420,2241,1278,5.0,143,negative or neutral,3,3.035072751386906,"{""strongly negative"": 0.000135, ""negative"": 0.023961, ""negative or neutral"": 0.916829, ""positive"": 0.058848, ""strongly positive"": 0.000227}",0.000135,0.023961,0.916829,0.058848,0.000227
13421,1497,1389,3.0,170,negative or neutral,3,2.5903417165682185,"{""strongly negative"": 0.001116, ""negative"": 0.419225, ""negative or neutral"": 0.568233, ""positive"": 0.011053, ""strongly positive"": 0.000373}",0.001116,0.419225,0.568233,0.011053,0.000373
13422,4066,469,5.0,348,positive,4,3.596807023626752,"{""strongly negative"": 0.00027, ""negative"": 0.012919, ""negative or neutral"": 0.377922, ""positive"": 0.607515, ""strongly positive"": 0.001375}",0.00027,0.012919,0.377922,0.607515,0.001375
13423,385,1448,5.0,46,negative or neutral,3,3.10853858635528,"{""strongly negative"": 0.000232, ""negative"": 0.042046, ""negative or neutral"": 0.807152, ""positive"": 0.150091, ""strongly positive"": 0.000479}",0.000232,0.042046,0.807152,0.150091,0.000479
13424,775,230,5.0,19,positive,4,4.3045013677328825,"{""strongly negative"": 0.004898, ""negative"": 0.009614, ""negative or neutral"": 0.025701, ""positive"": 0.595664, ""strongly positive"": 0.364123}",0.004898,0.009614,0.025701,0.595664,0.364123
13425,4645,166,5.0,95,positive,4,3.976771949674003,"{""strongly negative"": 0.000162, ""negative"": 0.001278, ""negative or neutral"": 0.028771, ""positive"": 0.961205, ""strongly positive"": 0.008584}",0.000162,0.001278,0.028771,0.961205,0.008584
13426,4759,81,4.0,474,negative or neutral,3,3.480520929893828,"{""strongly negative"": 0.000215, ""negative"": 0.005311, ""negative or neutral"": 0.50898, ""positive"": 0.484728, ""strongly positive"": 0.000767}",0.000215,0.005311,0.50898,0.484728,0.000767
13427,4969,1342,3.0,41,negative,2,2.3616154801275115,"{""strongly negative"": 0.002344, ""negative"": 0.642703, ""negative or neutral"": 0.346376, ""positive"": 0.008144, ""strongly positive"": 0.000432}",0.002344,0.642703,0.346376,0.008144,0.000432
13428,102,833,5.0,51,positive,4,3.984662419432425,"{""strongly negative"": 0.000234, ""negative"": 0.00079, ""negative or neutral"": 0.023179, ""positive"": 0.965677, ""strongly positive"": 0.010121}",0.000234,0.00079,0.023179,0.965677,0.010121
13429,2247,403,5.0,55,positive,4,3.79647341396776,"{""strongly negative"": 0.000403, ""negative"": 0.011745, ""negative or neutral"": 0.18859, ""positive"": 0.789501, ""strongly positive"": 0.009762}",0.000403,0.011745,0.18859,0.789501,0.009762
13430,744,222,5.0,40,positive,4,3.941825964633608,"{""strongly negative"": 0.000404, ""negative"": 0.003976, ""negative or neutral"": 0.064136, ""positive"": 0.916361, ""strongly positive"": 0.015124}",0.000404,0.003976,0.064136,0.916361,0.015124
13431,557,1268,2.0,70,negative,2,2.06152901169844,"{""strongly negative"": 0.013864, ""negative"": 0.916795, ""negative or neutral"": 0.06413, ""positive"": 0.004373, ""strongly positive"": 0.000839}",0.013864,0.916795,0.06413,0.004373,0.000839
13432,946,1616,3.0,62,positive,4,3.705089281545952,"{""strongly negative"": 0.000262, ""negative"": 0.009556, ""negative or neutral"": 0.277661, ""positive"": 0.709876, ""strongly positive"": 0.002646}",0.000262,0.009556,0.277661,0.709876,0.002646
13433,4366,95,4.0,82,positive,4,3.930544766393723,"{""strongly negative"": 0.000143, ""negative"": 0.002434, ""negative or neutral"": 0.067186, ""positive"": 0.927208, ""strongly positive"": 0.003029}",0.000143,0.002434,0.067186,0.927208,0.003029
13434,2269,673,5.0,21,positive,4,3.878545674931957,"{""strongly negative"": 0.000301, ""negative"": 0.006978, ""negative or neutral"": 0.117941, ""positive"": 0.863433, ""strongly positive"": 0.011346}",0.000301,0.006978,0.117941,0.863433,0.011346
13435,3265,1527,3.0,47,negative or neutral,3,2.8930810111342,"{""strongly negative"": 0.00058, ""negative"": 0.145063, ""negative or neutral"": 0.815525, ""positive"": 0.038362, ""strongly positive"": 0.00047}",0.00058,0.145063,0.815525,0.038362,0.00047
13436,3507,852,3.0,67,negative or neutral,3,2.6505141261441167,"{""strongly negative"": 0.000912, ""negative"": 0.37308, ""negative or neutral"": 0.601006, ""positive"": 0.024586, ""strongly positive"": 0.000416}",0.000912,0.37308,0.601006,0.024586,0.000416
13437,2994,1549,5.0,27,positive,4,4.03307936101919,"{""strongly negative"": 0.000508, ""negative"": 0.001548, ""negative or neutral"": 0.017903, ""positive"": 0.924437, ""strongly positive"": 0.055603}",0.000508,0.001548,0.017903,0.924437,0.055603
13438,2905,729,5.0,21,positive,4,4.215034330380149,"{""strongly negative"": 0.000876, ""negative"": 0.001663, ""negative or neutral"": 0.011846, ""positive"": 0.752783, ""strongly positive"": 0.232833}",0.000876,0.001663,0.011846,0.752783,0.232833
13439,2505,1153,4.0,406,negative or neutral,3,3.1069011193176266,"{""strongly negative"": 0.000254, ""negative"": 0.024991, ""negative or neutral"": 0.842672, ""positive"": 0.131764, ""strongly positive"": 0.000318}",0.000254,0.024991,0.842672,0.131764,0.000318
13440,2428,222,1.0,149,negative,2,2.237777470378205,"{""strongly negative"": 0.0065, ""negative"": 0.774243, ""negative or neutral"": 0.194906, ""positive"": 0.02368, ""strongly positive"": 0.00067}",0.0065,0.774243,0.194906,0.02368,0.00067
13441,2550,361,5.0,88,positive,4,3.7270545308711007,"{""strongly negative"": 0.000476, ""negative"": 0.011234, ""negative or neutral"": 0.251671, ""positive"": 0.733997, ""strongly positive"": 0.002622}",0.000476,0.011234,0.251671,0.733997,0.002622
13442,620,1268,4.0,63,negative or neutral,3,3.297129995218711,"{""strongly negative"": 0.000354, ""negative"": 0.025922, ""negative or neutral"": 0.650826, ""positive"": 0.322034, ""strongly positive"": 0.000863}",0.000354,0.025922,0.650826,0.322034,0.000863
13443,1196,1107,5.0,196,positive,4,3.998067409193027,"{""strongly negative"": 0.000199, ""negative"": 0.001012, ""negative or neutral"": 0.020823, ""positive"": 0.956458, ""strongly positive"": 0.021509}",0.000199,0.001012,0.020823,0.956458,0.021509
13444,4140,39,5.0,30,positive,4,4.272117213928141,"{""strongly negative"": 0.00109, ""negative"": 0.00136, ""negative or neutral"": 0.007412, ""positive"": 0.704618, ""strongly positive"": 0.28552}",0.00109,0.00136,0.007412,0.704618,0.28552
13445,4134,770,5.0,378,positive,4,3.7175937295978656,"{""strongly negative"": 0.000188, ""negative"": 0.003508, ""negative or neutral"": 0.276363, ""positive"": 0.718406, ""strongly positive"": 0.001535}",0.000188,0.003508,0.276363,0.718406,0.001535
13446,2931,568,5.0,83,positive,4,4.162590605090372,"{""strongly negative"": 0.000993, ""negative"": 0.002839, ""negative or neutral"": 0.016289, ""positive"": 0.792344, ""strongly positive"": 0.187536}",0.000993,0.002839,0.016289,0.792344,0.187536
13447,993,1043,5.0,20,positive,4,4.020119385706494,"{""strongly negative"": 0.000346, ""negative"": 0.001009, ""negative or neutral"": 0.018133, ""positive"": 0.939202, ""strongly positive"": 0.04131}",0.000346,0.001009,0.018133,0.939202,0.04131
13448,854,510,5.0,30,positive,4,4.13049330789363,"{""strongly negative"": 0.000612, ""negative"": 0.001101, ""negative or neutral"": 0.00786, ""positive"": 0.848037, ""strongly positive"": 0.14239}",0.000612,0.001101,0.00786,0.848037,0.14239
13449,320,264,5.0,57,positive,4,4.309038987150416,"{""strongly negative"": 0.001474, ""negative"": 0.002401, ""negative or neutral"": 0.010389, ""positive"": 0.657085, ""strongly positive"": 0.328651}",0.001474,0.002401,0.010389,0.657085,0.328651
13450,2008,1310,4.0,102,negative or neutral,3,2.956262155756121,"{""strongly negative"": 0.00044, ""negative"": 0.080997, ""negative or neutral"": 0.880741, ""positive"": 0.037504, ""strongly positive"": 0.000318}",0.00044,0.080997,0.880741,0.037504,0.000318
13451,3299,1282,5.0,21,positive,4,3.987049074290553,"{""strongly negative"": 0.000271, ""negative"": 0.000536, ""negative or neutral"": 0.030359, ""positive"": 0.949542, ""strongly positive"": 0.019292}",0.000271,0.000536,0.030359,0.949542,0.019292
13452,1886,467,5.0,36,positive,4,3.998064009923837,"{""strongly negative"": 0.000156, ""negative"": 0.000622, ""negative or neutral"": 0.018998, ""positive"": 0.96145, ""strongly positive"": 0.018774}",0.000156,0.000622,0.018998,0.96145,0.018774
13453,4192,377,3.0,66,negative,2,2.160378682470764,"{""strongly negative"": 0.002897, ""negative"": 0.837067, ""negative or neutral"": 0.157023, ""positive"": 0.002787, ""strongly positive"": 0.000226}",0.002897,0.837067,0.157023,0.002787,0.000226
13454,1716,1243,5.0,20,positive,4,4.311838768422604,"{""strongly negative"": 0.000994, ""negative"": 0.00199, ""negative or neutral"": 0.012612, ""positive"": 0.652992, ""strongly positive"": 0.331412}",0.000994,0.00199,0.012612,0.652992,0.331412
13455,4893,1330,5.0,21,positive,4,4.009716153028421,"{""strongly negative"": 0.0006, ""negative"": 0.003011, ""negative or neutral"": 0.046233, ""positive"": 0.886385, ""strongly positive"": 0.063771}",0.0006,0.003011,0.046233,0.886385,0.063771
13456,1425,1236,3.0,550,negative or neutral,3,2.950693940423662,"{""strongly negative"": 0.000424, ""negative"": 0.089007, ""negative or neutral"": 0.870311, ""positive"": 0.039969, ""strongly positive"": 0.00029}",0.000424,0.089007,0.870311,0.039969,0.00029
13457,158,881,5.0,22,strongly positive,5,4.685837548458949,"{""strongly negative"": 0.001122, ""negative"": 0.001352, ""negative or neutral"": 0.003447, ""positive"": 0.298725, ""strongly positive"": 0.695354}",0.001122,0.001352,0.003447,0.298725,0.695354
13458,1492,360,3.0,66,negative or neutral,3,2.902280833979603,"{""strongly negative"": 0.000857, ""negative"": 0.174251, ""negative or neutral"": 0.747135, ""positive"": 0.077269, ""strongly positive"": 0.000488}",0.000857,0.174251,0.747135,0.077269,0.000488
13459,705,335,5.0,134,negative or neutral,3,3.441473721060902,"{""strongly negative"": 0.000232, ""negative"": 0.013992, ""negative or neutral"": 0.530761, ""positive"": 0.454099, ""strongly positive"": 0.000916}",0.000232,0.013992,0.530761,0.454099,0.000916
13460,1148,644,4.0,218,negative or neutral,3,3.0075307447696105,"{""strongly negative"": 0.001851, ""negative"": 0.184803, ""negative or neutral"": 0.618488, ""positive"": 0.193677, ""strongly positive"": 0.00118}",0.001851,0.184803,0.618488,0.193677,0.00118
13461,1769,221,5.0,72,positive,4,3.539606420119526,"{""strongly negative"": 0.000244, ""negative"": 0.015811, ""negative or neutral"": 0.43004, ""positive"": 0.551903, ""strongly positive"": 0.002002}",0.000244,0.015811,0.43004,0.551903,0.002002
13462,2744,585,2.0,113,negative,2,2.371194136736449,"{""strongly negative"": 0.002138, ""negative"": 0.640844, ""negative or neutral"": 0.341148, ""positive"": 0.015425, ""strongly positive"": 0.000444}",0.002138,0.640844,0.341148,0.015425,0.000444
13463,4670,281,5.0,30,positive,4,4.270900766947307,"{""strongly negative"": 0.001007, ""negative"": 0.002074, ""negative or neutral"": 0.011876, ""positive"": 0.695097, ""strongly positive"": 0.289946}",0.001007,0.002074,0.011876,0.695097,0.289946
13464,5011,321,5.0,86,positive,4,3.991406085522613,"{""strongly negative"": 0.000246, ""negative"": 0.000698, ""negative or neutral"": 0.018746, ""positive"": 0.968023, ""strongly positive"": 0.012287}",0.000246,0.000698,0.018746,0.968023,0.012287
13465,2761,448,3.0,224,negative or neutral,3,3.3531475550262257,"{""strongly negative"": 0.000306, ""negative"": 0.011358, ""negative or neutral"": 0.624031, ""positive"": 0.363493, ""strongly positive"": 0.000813}",0.000306,0.011358,0.624031,0.363493,0.000813
13466,2104,1196,4.0,271,negative or neutral,3,3.341096319752978,"{""strongly negative"": 0.00044, ""negative"": 0.028693, ""negative or neutral"": 0.60141, ""positive"": 0.368247, ""strongly positive"": 0.001211}",0.00044,0.028693,0.60141,0.368247,0.001211
13467,4176,1341,4.0,34,positive,4,4.0205113683477975,"{""strongly negative"": 0.000394, ""negative"": 0.001061, ""negative or neutral"": 0.014488, ""positive"": 0.945754, ""strongly positive"": 0.038303}",0.000394,0.001061,0.014488,0.945754,0.038303
13468,3361,267,5.0,29,positive,4,4.011418506852351,"{""strongly negative"": 0.000683, ""negative"": 0.002193, ""negative or neutral"": 0.03952, ""positive"": 0.900232, ""strongly positive"": 0.057372}",0.000683,0.002193,0.03952,0.900232,0.057372
13469,4721,264,5.0,67,positive,4,4.448552424437366,"{""strongly negative"": 0.001394, ""negative"": 0.00386, ""negative or neutral"": 0.013323, ""positive"": 0.507646, ""strongly positive"": 0.473777}",0.001394,0.00386,0.013323,0.507646,0.473777
13470,5072,880,4.0,51,positive,4,3.957455712879892,"{""strongly negative"": 0.000193, ""negative"": 0.001569, ""negative or neutral"": 0.050235, ""positive"": 0.936594, ""strongly positive"": 0.011409}",0.000193,0.001569,0.050235,0.936594,0.011409
13471,505,373,4.0,45,positive,4,3.951431485722424,"{""strongly negative"": 0.000167, ""negative"": 0.001039, ""negative or neutral"": 0.050377, ""positive"": 0.94403, ""strongly positive"": 0.004387}",0.000167,0.001039,0.050377,0.94403,0.004387
13472,430,193,5.0,74,negative or neutral,3,3.3279083719826303,"{""strongly negative"": 0.000563, ""negative"": 0.063021, ""negative or neutral"": 0.545626, ""positive"": 0.389522, ""strongly positive"": 0.001267}",0.000563,0.063021,0.545626,0.389522,0.001267
13473,2552,609,5.0,43,positive,4,4.2222668312024325,"{""strongly negative"": 0.000655, ""negative"": 0.00072, ""negative or neutral"": 0.006075, ""positive"": 0.760807, ""strongly positive"": 0.231744}",0.000655,0.00072,0.006075,0.760807,0.231744
13474,748,1234,5.0,31,positive,4,3.8826860059343744,"{""strongly negative"": 0.000158, ""negative"": 0.00185, ""negative or neutral"": 0.115442, ""positive"": 0.880246, ""strongly positive"": 0.002303}",0.000158,0.00185,0.115442,0.880246,0.002303
13475,3275,1365,4.0,35,positive,4,4.007918693561805,"{""strongly negative"": 0.000317, ""negative"": 0.000871, ""negative or neutral"": 0.016263, ""positive"": 0.955671, ""strongly positive"": 0.026877}",0.000317,0.000871,0.016263,0.955671,0.026877
13476,145,879,4.0,34,negative or neutral,3,2.95697390413261,"{""strongly negative"": 0.000587, ""negative"": 0.085211, ""negative or neutral"": 0.871265, ""positive"": 0.042517, ""strongly positive"": 0.000421}",0.000587,0.085211,0.871265,0.042517,0.000421
13477,2272,1161,3.0,820,negative or neutral,3,3.094328352366574,"{""strongly negative"": 0.000351, ""negative"": 0.047793, ""negative or neutral"": 0.809529, ""positive"": 0.141832, ""strongly positive"": 0.000496}",0.000351,0.047793,0.809529,0.141832,0.000496
13478,3591,176,5.0,26,positive,4,4.204803230823018,"{""strongly negative"": 0.000814, ""negative"": 0.000952, ""negative or neutral"": 0.006873, ""positive"": 0.77534, ""strongly positive"": 0.216022}",0.000814,0.000952,0.006873,0.77534,0.216022
13479,3249,497,5.0,197,negative or neutral,3,2.78776273992844,"{""strongly negative"": 0.000672, ""negative"": 0.236662, ""negative or neutral"": 0.737325, ""positive"": 0.024915, ""strongly positive"": 0.000427}",0.000672,0.236662,0.737325,0.024915,0.000427
13480,405,738,1.0,37,strongly negative,1,1.3285585024859756,"{""strongly negative"": 0.687154, ""negative"": 0.303272, ""negative or neutral"": 0.005821, ""positive"": 0.001369, ""strongly positive"": 0.002384}",0.687154,0.303272,0.005821,0.001369,0.002384
13481,3252,522,4.0,12,positive,4,4.1221843510866165,"{""strongly negative"": 0.000745, ""negative"": 0.001101, ""negative or neutral"": 0.01057, ""positive"": 0.850392, ""strongly positive"": 0.137192}",0.000745,0.001101,0.01057,0.850392,0.137192
