row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
26361,2606,1798,5.0,33,negative or neutral,3,2.912010332685896,"{""strongly negative"": 0.001697, ""negative"": 0.203185, ""negative or neutral"": 0.678059, ""positive"": 0.115527, ""strongly positive"": 0.001532}",0.001697,0.203185,0.678059,0.115527,0.001532
26362,3550,1176,5.0,36,positive,4,3.999594939698,"{""strongly negative"": 0.000529, ""negative"": 0.001297, ""negative or neutral"": 0.028764, ""positive"": 0.936871, ""strongly positive"": 0.032539}",0.000529,0.001297,0.028764,0.936871,0.032539
26363,4629,2228,2.0,84,negative,2,2.38553811586462,"{""strongly negative"": 0.003087, ""negative"": 0.634544, ""negative or neutral"": 0.337775, ""positive"": 0.022931, ""strongly positive"": 0.001663}",0.003087,0.634544,0.337775,0.022931,0.001663
26364,1023,1853,5.0,250,positive,4,3.66712202920462,"{""strongly negative"": 0.000486, ""negative"": 0.013604, ""negative or neutral"": 0.307203, ""positive"": 0.675716, ""strongly positive"": 0.002991}",0.000486,0.013604,0.307203,0.675716,0.002991
26365,4421,1842,5.0,85,positive,4,3.949879641702864,"{""strongly negative"": 0.000767, ""negative"": 0.004318, ""negative or neutral"": 0.060285, ""positive"": 0.91353, ""strongly positive"": 0.021101}",0.000767,0.004318,0.060285,0.91353,0.021101
26366,371,1207,4.0,679,positive,4,3.585382107325131,"{""strongly negative"": 0.00029, ""negative"": 0.005403, ""negative or neutral"": 0.404624, ""positive"": 0.588001, ""strongly positive"": 0.001682}",0.00029,0.005403,0.404624,0.588001,0.001682
26367,4061,1417,5.0,157,positive,4,3.797538298065774,"{""strongly negative"": 0.0005, ""negative"": 0.005552, ""negative or neutral"": 0.195617, ""positive"": 0.792572, ""strongly positive"": 0.005759}",0.0005,0.005552,0.195617,0.792572,0.005759
26368,2871,2075,5.0,20,strongly positive,5,4.482116117374972,"{""strongly negative"": 0.003228, ""negative"": 0.004187, ""negative or neutral"": 0.01365, ""positive"": 0.465112, ""strongly positive"": 0.513823}",0.003228,0.004187,0.01365,0.465112,0.513823
26369,3697,1811,4.0,150,negative or neutral,3,3.40075349615654,"{""strongly negative"": 0.000795, ""negative"": 0.020616, ""negative or neutral"": 0.55767, ""positive"": 0.418878, ""strongly positive"": 0.002041}",0.000795,0.020616,0.55767,0.418878,0.002041
26370,4660,2068,5.0,61,positive,4,3.774639241513796,"{""strongly negative"": 0.000959, ""negative"": 0.022279, ""negative or neutral"": 0.18719, ""positive"": 0.780305, ""strongly positive"": 0.009266}",0.000959,0.022279,0.18719,0.780305,0.009266
26371,3748,422,5.0,20,positive,4,3.6433986479532905,"{""strongly negative"": 0.000479, ""negative"": 0.018555, ""negative or neutral"": 0.322481, ""positive"": 0.654056, ""strongly positive"": 0.004428}",0.000479,0.018555,0.322481,0.654056,0.004428
26372,3629,386,5.0,105,positive,4,3.944681481269072,"{""strongly negative"": 0.00019, ""negative"": 0.000808, ""negative or neutral"": 0.063213, ""positive"": 0.925708, ""strongly positive"": 0.010081}",0.00019,0.000808,0.063213,0.925708,0.010081
26373,1800,2118,4.0,84,positive,4,3.849869094090536,"{""strongly negative"": 0.000578, ""negative"": 0.004397, ""negative or neutral"": 0.144247, ""positive"": 0.846135, ""strongly positive"": 0.004643}",0.000578,0.004397,0.144247,0.846135,0.004643
26374,1578,1113,3.0,43,positive,4,3.937314072682057,"{""strongly negative"": 0.00051, ""negative"": 0.006216, ""negative or neutral"": 0.064515, ""positive"": 0.912969, ""strongly positive"": 0.01579}",0.00051,0.006216,0.064515,0.912969,0.01579
26375,536,81,4.0,113,positive,4,4.407849933719263,"{""strongly negative"": 0.002034, ""negative"": 0.003335, ""negative or neutral"": 0.011821, ""positive"": 0.550368, ""strongly positive"": 0.432442}",0.002034,0.003335,0.011821,0.550368,0.432442
26376,2526,900,5.0,92,positive,4,3.826554380473681,"{""strongly negative"": 0.000307, ""negative"": 0.005346, ""negative or neutral"": 0.166282, ""positive"": 0.823617, ""strongly positive"": 0.004448}",0.000307,0.005346,0.166282,0.823617,0.004448
26377,3154,2333,5.0,445,positive,4,3.502282756031491,"{""strongly negative"": 0.000716, ""negative"": 0.036222, ""negative or neutral"": 0.425882, ""positive"": 0.534423, ""strongly positive"": 0.002757}",0.000716,0.036222,0.425882,0.534423,0.002757
26378,3397,2119,5.0,139,positive,4,3.737553410232067,"{""strongly negative"": 0.000651, ""negative"": 0.013946, ""negative or neutral"": 0.242781, ""positive"": 0.732444, ""strongly positive"": 0.010179}",0.000651,0.013946,0.242781,0.732444,0.010179
26379,3867,616,5.0,477,negative or neutral,3,2.964278407394886,"{""strongly negative"": 0.001311, ""negative"": 0.140147, ""negative or neutral"": 0.752648, ""positive"": 0.104741, ""strongly positive"": 0.001154}",0.001311,0.140147,0.752648,0.104741,0.001154
26380,4561,670,4.0,47,negative or neutral,3,3.477855791221373,"{""strongly negative"": 0.000157, ""negative"": 0.004313, ""negative or neutral"": 0.514299, ""positive"": 0.47998, ""strongly positive"": 0.001251}",0.000157,0.004313,0.514299,0.47998,0.001251
26381,4888,2414,3.0,20,negative or neutral,3,2.9121249166782945,"{""strongly negative"": 0.000451, ""negative"": 0.127766, ""negative or neutral"": 0.831481, ""positive"": 0.039809, ""strongly positive"": 0.000492}",0.000451,0.127766,0.831481,0.039809,0.000492
26382,1689,1861,5.0,244,negative or neutral,3,3.080705851316452,"{""strongly negative"": 0.002308, ""negative"": 0.162321, ""negative or neutral"": 0.5904, ""positive"": 0.242297, ""strongly positive"": 0.002673}",0.002308,0.162321,0.5904,0.242297,0.002673
26383,3406,157,5.0,29,positive,4,4.221268580062315,"{""strongly negative"": 0.002219, ""negative"": 0.003598, ""negative or neutral"": 0.020509, ""positive"": 0.718044, ""strongly positive"": 0.25563}",0.002219,0.003598,0.020509,0.718044,0.25563
26384,3309,1314,5.0,303,positive,4,3.8784385457402095,"{""strongly negative"": 0.000822, ""negative"": 0.005984, ""negative or neutral"": 0.123493, ""positive"": 0.853336, ""strongly positive"": 0.016365}",0.000822,0.005984,0.123493,0.853336,0.016365
26385,2839,161,5.0,26,positive,4,3.947872386168456,"{""strongly negative"": 0.000289, ""negative"": 0.001191, ""negative or neutral"": 0.059174, ""positive"": 0.92905, ""strongly positive"": 0.010296}",0.000289,0.001191,0.059174,0.92905,0.010296
26386,532,2229,4.0,239,negative or neutral,3,3.4307648509566206,"{""strongly negative"": 0.000454, ""negative"": 0.008391, ""negative or neutral"": 0.552952, ""positive"": 0.436342, ""strongly positive"": 0.001861}",0.000454,0.008391,0.552952,0.436342,0.001861
26387,110,1665,4.0,45,positive,4,3.767155403620563,"{""strongly negative"": 0.000401, ""negative"": 0.003121, ""negative or neutral"": 0.228847, ""positive"": 0.764184, ""strongly positive"": 0.003447}",0.000401,0.003121,0.228847,0.764184,0.003447
26388,2188,1793,4.0,452,negative or neutral,3,2.7956747439457104,"{""strongly negative"": 0.002168, ""negative"": 0.286161, ""negative or neutral"": 0.626589, ""positive"": 0.083995, ""strongly positive"": 0.001088}",0.002168,0.286161,0.626589,0.083995,0.001088
26389,45,1025,5.0,200,positive,4,3.931631010840647,"{""strongly negative"": 0.000342, ""negative"": 0.001659, ""negative or neutral"": 0.078346, ""positive"": 0.905331, ""strongly positive"": 0.014321}",0.000342,0.001659,0.078346,0.905331,0.014321
26390,1807,275,5.0,126,positive,4,4.003088570898399,"{""strongly negative"": 0.000298, ""negative"": 0.001657, ""negative or neutral"": 0.025685, ""positive"": 0.939375, ""strongly positive"": 0.032984}",0.000298,0.001657,0.025685,0.939375,0.032984
26391,2040,2396,5.0,443,positive,4,3.859177094651386,"{""strongly negative"": 0.000313, ""negative"": 0.002546, ""negative or neutral"": 0.141618, ""positive"": 0.848698, ""strongly positive"": 0.006825}",0.000313,0.002546,0.141618,0.848698,0.006825
26392,1073,1565,5.0,89,positive,4,4.1669228742830455,"{""strongly negative"": 0.000813, ""negative"": 0.001497, ""negative or neutral"": 0.012697, ""positive"": 0.799942, ""strongly positive"": 0.185052}",0.000813,0.001497,0.012697,0.799942,0.185052
26393,166,1377,5.0,83,positive,4,3.866113726398908,"{""strongly negative"": 0.001032, ""negative"": 0.011038, ""negative or neutral"": 0.125547, ""positive"": 0.845552, ""strongly positive"": 0.016831}",0.001032,0.011038,0.125547,0.845552,0.016831
26394,1231,2400,4.0,248,positive,4,3.62104626710061,"{""strongly negative"": 0.000443, ""negative"": 0.006383, ""negative or neutral"": 0.368299, ""positive"": 0.621435, ""strongly positive"": 0.00344}",0.000443,0.006383,0.368299,0.621435,0.00344
26395,4270,654,5.0,182,positive,4,3.844518723111833,"{""strongly negative"": 0.000311, ""negative"": 0.00366, ""negative or neutral"": 0.15113, ""positive"": 0.840999, ""strongly positive"": 0.003901}",0.000311,0.00366,0.15113,0.840999,0.003901
26396,95,1176,4.0,154,positive,4,3.513584601751063,"{""strongly negative"": 0.000556, ""negative"": 0.021903, ""negative or neutral"": 0.443001, ""positive"": 0.532481, ""strongly positive"": 0.002059}",0.000556,0.021903,0.443001,0.532481,0.002059
26397,594,691,5.0,99,positive,4,4.061174213304184,"{""strongly negative"": 0.000491, ""negative"": 0.001189, ""negative or neutral"": 0.019749, ""positive"": 0.893795, ""strongly positive"": 0.084775}",0.000491,0.001189,0.019749,0.893795,0.084775
26398,459,1784,4.0,25,positive,4,4.127912604250014,"{""strongly negative"": 0.001416, ""negative"": 0.003565, ""negative or neutral"": 0.018815, ""positive"": 0.818098, ""strongly positive"": 0.158106}",0.001416,0.003565,0.018815,0.818098,0.158106
26399,4295,841,4.0,717,negative or neutral,3,3.1117642497993074,"{""strongly negative"": 0.00051, ""negative"": 0.014365, ""negative or neutral"": 0.858733, ""positive"": 0.125638, ""strongly positive"": 0.000755}",0.00051,0.014365,0.858733,0.125638,0.000755
26400,1845,870,4.0,255,negative or neutral,3,3.287051012768643,"{""strongly negative"": 0.000397, ""negative"": 0.006937, ""negative or neutral"": 0.699092, ""positive"": 0.292364, ""strongly positive"": 0.001209}",0.000397,0.006937,0.699092,0.292364,0.001209
26401,2618,1826,4.0,34,positive,4,3.7506461077719,"{""strongly negative"": 0.00046, ""negative"": 0.005232, ""negative or neutral"": 0.241433, ""positive"": 0.74895, ""strongly positive"": 0.003924}",0.00046,0.005232,0.241433,0.74895,0.003924
26402,4582,2180,5.0,32,positive,4,3.9380051915650256,"{""strongly negative"": 0.000296, ""negative"": 0.00091, ""negative or neutral"": 0.073338, ""positive"": 0.911403, ""strongly positive"": 0.014052}",0.000296,0.00091,0.073338,0.911403,0.014052
26403,1345,896,4.0,331,positive,4,3.737796163622989,"{""strongly negative"": 0.000337, ""negative"": 0.003517, ""negative or neutral"": 0.25692, ""positive"": 0.736463, ""strongly positive"": 0.002762}",0.000337,0.003517,0.25692,0.736463,0.002762
26404,4,1858,5.0,34,positive,4,3.931026844729786,"{""strongly negative"": 0.000235, ""negative"": 0.001068, ""negative or neutral"": 0.072374, ""positive"": 0.92008, ""strongly positive"": 0.006243}",0.000235,0.001068,0.072374,0.92008,0.006243
26405,1760,2185,5.0,271,positive,4,3.557517255831044,"{""strongly negative"": 0.000625, ""negative"": 0.008661, ""negative or neutral"": 0.427078, ""positive"": 0.559848, ""strongly positive"": 0.003789}",0.000625,0.008661,0.427078,0.559848,0.003789
26406,771,1274,5.0,22,negative or neutral,3,3.2124745798355434,"{""strongly negative"": 0.00015, ""negative"": 0.008237, ""negative or neutral"": 0.771425, ""positive"": 0.219365, ""strongly positive"": 0.000823}",0.00015,0.008237,0.771425,0.219365,0.000823
26407,3553,1912,5.0,54,positive,4,3.783452106814366,"{""strongly negative"": 0.000672, ""negative"": 0.011388, ""negative or neutral"": 0.20049, ""positive"": 0.778717, ""strongly positive"": 0.008734}",0.000672,0.011388,0.20049,0.778717,0.008734
26408,1039,1536,4.0,501,negative or neutral,3,3.243894798186375,"{""strongly negative"": 0.000283, ""negative"": 0.009029, ""negative or neutral"": 0.738069, ""positive"": 0.251746, ""strongly positive"": 0.000872}",0.000283,0.009029,0.738069,0.251746,0.000872
26409,2680,782,5.0,119,positive,4,4.043452276964672,"{""strongly negative"": 0.000704, ""negative"": 0.002262, ""negative or neutral"": 0.02955, ""positive"": 0.887846, ""strongly positive"": 0.079638}",0.000704,0.002262,0.02955,0.887846,0.079638
26410,3717,453,5.0,38,positive,4,3.747314704960445,"{""strongly negative"": 0.000246, ""negative"": 0.003238, ""negative or neutral"": 0.247636, ""positive"": 0.746713, ""strongly positive"": 0.002166}",0.000246,0.003238,0.247636,0.746713,0.002166
26411,2680,330,5.0,109,positive,4,3.8648213847191073,"{""strongly negative"": 0.000566, ""negative"": 0.005555, ""negative or neutral"": 0.136504, ""positive"": 0.843241, ""strongly positive"": 0.014134}",0.000566,0.005555,0.136504,0.843241,0.014134
26412,4321,308,5.0,84,negative,2,2.4929825859726407,"{""strongly negative"": 0.003498, ""negative"": 0.542298, ""negative or neutral"": 0.412858, ""positive"": 0.040416, ""strongly positive"": 0.000931}",0.003498,0.542298,0.412858,0.040416,0.000931
26413,121,2009,5.0,2053,positive,4,3.53548423392931,"{""strongly negative"": 0.000422, ""negative"": 0.012009, ""negative or neutral"": 0.441244, ""positive"": 0.544315, ""strongly positive"": 0.002011}",0.000422,0.012009,0.441244,0.544315,0.002011
26414,2639,819,4.0,89,positive,4,3.956671263265889,"{""strongly negative"": 0.000247, ""negative"": 0.001175, ""negative or neutral"": 0.049123, ""positive"": 0.940569, ""strongly positive"": 0.008886}",0.000247,0.001175,0.049123,0.940569,0.008886
26415,4076,2185,5.0,167,negative or neutral,3,3.2935815260279924,"{""strongly negative"": 0.001032, ""negative"": 0.0386, ""negative or neutral"": 0.628775, ""positive"": 0.328943, ""strongly positive"": 0.002651}",0.001032,0.0386,0.628775,0.328943,0.002651
26416,2139,2271,5.0,192,positive,4,3.6350375492475,"{""strongly negative"": 0.000361, ""negative"": 0.005052, ""negative or neutral"": 0.355987, ""positive"": 0.636387, ""strongly positive"": 0.002213}",0.000361,0.005052,0.355987,0.636387,0.002213
26417,4430,508,5.0,72,negative or neutral,3,2.7350567466928624,"{""strongly negative"": 0.000935, ""negative"": 0.313346, ""negative or neutral"": 0.635997, ""positive"": 0.049174, ""strongly positive"": 0.000549}",0.000935,0.313346,0.635997,0.049174,0.000549
26418,4244,1345,5.0,129,positive,4,3.992328204825753,"{""strongly negative"": 0.000478, ""negative"": 0.001536, ""negative or neutral"": 0.028069, ""positive"": 0.945016, ""strongly positive"": 0.024902}",0.000478,0.001536,0.028069,0.945016,0.024902
26419,4828,1703,4.0,255,negative or neutral,3,3.344189086230472,"{""strongly negative"": 0.000362, ""negative"": 0.010277, ""negative or neutral"": 0.635213, ""positive"": 0.353106, ""strongly positive"": 0.001043}",0.000362,0.010277,0.635213,0.353106,0.001043
26420,2229,2088,5.0,41,positive,4,3.85313257179223,"{""strongly negative"": 0.000395, ""negative"": 0.005162, ""negative or neutral"": 0.146827, ""positive"": 0.836144, ""strongly positive"": 0.011471}",0.000395,0.005162,0.146827,0.836144,0.011471
26421,3648,587,4.0,245,positive,4,3.816272767173359,"{""strongly negative"": 0.000346, ""negative"": 0.002511, ""negative or neutral"": 0.181863, ""positive"": 0.811084, ""strongly positive"": 0.004195}",0.000346,0.002511,0.181863,0.811084,0.004195
26422,3377,210,5.0,206,positive,4,3.748080536723137,"{""strongly negative"": 0.000435, ""negative"": 0.010589, ""negative or neutral"": 0.235773, ""positive"": 0.746865, ""strongly positive"": 0.006337}",0.000435,0.010589,0.235773,0.746865,0.006337
26423,3504,1263,5.0,42,strongly positive,5,4.5842307126149535,"{""strongly negative"": 0.002516, ""negative"": 0.002204, ""negative or neutral"": 0.007067, ""positive"": 0.38496, ""strongly positive"": 0.603253}",0.002516,0.002204,0.007067,0.38496,0.603253
26424,534,1673,5.0,172,positive,4,3.9040676905424334,"{""strongly negative"": 0.000346, ""negative"": 0.002265, ""negative or neutral"": 0.097405, ""positive"": 0.892943, ""strongly positive"": 0.007041}",0.000346,0.002265,0.097405,0.892943,0.007041
26425,3993,81,5.0,171,positive,4,4.388344086240977,"{""strongly negative"": 0.001117, ""negative"": 0.002557, ""negative or neutral"": 0.012418, ""positive"": 0.57468, ""strongly positive"": 0.409228}",0.001117,0.002557,0.012418,0.57468,0.409228
26426,1994,1965,5.0,22,positive,4,4.422785824048333,"{""strongly negative"": 0.001359, ""negative"": 0.001993, ""negative or neutral"": 0.01162, ""positive"": 0.542556, ""strongly positive"": 0.442471}",0.001359,0.001993,0.01162,0.542556,0.442471
26427,691,947,4.0,101,negative or neutral,3,3.4629357832600363,"{""strongly negative"": 0.000324, ""negative"": 0.015599, ""negative or neutral"": 0.50789, ""positive"": 0.473192, ""strongly positive"": 0.002995}",0.000324,0.015599,0.50789,0.473192,0.002995
26428,3406,295,5.0,29,positive,4,4.186597682186402,"{""strongly negative"": 0.001549, ""negative"": 0.002344, ""negative or neutral"": 0.01465, ""positive"": 0.770875, ""strongly positive"": 0.210582}",0.001549,0.002344,0.01465,0.770875,0.210582
26429,534,2294,5.0,124,positive,4,3.866612816345878,"{""strongly negative"": 0.000652, ""negative"": 0.004599, ""negative or neutral"": 0.129523, ""positive"": 0.857935, ""strongly positive"": 0.007291}",0.000652,0.004599,0.129523,0.857935,0.007291
26430,1227,2315,4.0,125,positive,4,3.4970981021469925,"{""strongly negative"": 0.0004, ""negative"": 0.004566, ""negative or neutral"": 0.494379, ""positive"": 0.498846, ""strongly positive"": 0.001809}",0.0004,0.004566,0.494379,0.498846,0.001809
